Date,Open,High,Low,Close,Adj Close,Volume
2018-03-06,94.339996,94.489998,92.940002,93.320000,87.517624,22175800
2018-03-07,93.160004,93.940002,92.430000,93.860001,88.024078,26716100
2018-03-08,94.269997,95.099998,93.769997,94.430000,88.558640,25887800
2018-03-09,95.290001,96.540001,95.000000,96.540001,90.537445,36937300
2018-03-12,96.500000,97.209999,96.040001,96.769997,90.753128,26073700
2018-03-13,97.000000,97.239998,93.970001,94.410004,88.539879,35387800
2018-03-14,95.120003,95.410004,93.500000,93.849998,88.014671,32132000
2018-03-15,93.529999,94.580002,92.830002,94.180000,88.324165,27611000
2018-03-16,94.680000,95.379997,93.919998,94.599998,88.718063,49081300
2018-03-19,93.739998,93.900002,92.110001,92.889999,87.114388,33344100
2018-03-20,93.050003,93.769997,93.000000,93.129997,87.339447,23075200
2018-03-21,92.930000,94.050003,92.209999,92.480003,86.729866,24457100
2018-03-22,91.269997,91.750000,89.660004,89.790001,84.207115,38604700
2018-03-23,89.500000,90.459999,87.080002,87.180000,81.759422,44068900
2018-03-26,90.610001,94.000000,90.400002,93.779999,87.949028,56396800
2018-03-27,94.940002,95.139999,88.510002,89.470001,83.907036,56569000
2018-03-28,89.820000,91.230003,88.870003,89.389999,83.831993,52501100
2018-03-29,90.180000,92.290001,88.400002,91.269997,85.595108,45867500
2018-04-02,90.470001,90.879997,87.510002,88.519997,83.016075,48515400
2018-04-03,89.580002,90.050003,87.889999,89.709999,84.132095,37213800
2018-04-04,87.849998,92.760002,87.730003,92.330002,86.589195,35560000
2018-04-05,92.440002,93.070000,91.400002,92.379997,86.636108,29771900
2018-04-06,91.489998,92.459999,89.480003,90.230003,84.619781,38026000
2018-04-09,91.040001,93.169998,90.620003,90.769997,85.126175,31533900
2018-04-10,92.389999,93.279999,91.639999,92.879997,87.104988,26812000
2018-04-11,92.010002,93.290001,91.480003,91.860001,86.148430,24872100
2018-04-12,92.430000,94.160004,92.430000,93.580002,87.761475,26758900
2018-04-13,94.050003,94.180000,92.440002,93.080002,87.292564,23346100
2018-04-16,94.070000,94.660004,93.419998,94.169998,88.314796,20288100
2018-04-17,95.000000,96.540001,94.879997,96.070000,90.096657,26771000
2018-04-18,96.220001,96.720001,95.519997,96.440002,90.443642,21043300
2018-04-19,96.440002,97.070000,95.339996,96.110001,90.134155,23552500
2018-04-20,95.910004,96.110001,94.050003,95.000000,89.093178,31154400
2018-04-23,95.739998,96.290001,94.629997,95.349998,89.421410,22331800
2018-04-24,96.239998,96.470001,92.410004,93.120003,87.330086,34524800
2018-04-25,93.300003,93.300003,90.279999,92.309998,86.570435,33729300
2018-04-26,93.550003,95.150002,93.099998,94.260002,88.399185,42529000
2018-04-27,97.599998,97.900002,93.910004,95.820000,89.862198,48272800
2018-04-30,96.330002,96.400002,93.150002,93.519997,87.705200,41523600
2018-05-01,93.209999,95.290001,92.790001,95.000000,89.093178,31408900
2018-05-02,94.989998,95.169998,93.190002,93.510002,87.695839,27471000
2018-05-03,92.959999,94.930000,92.449997,94.070000,88.221001,31142500
2018-05-04,93.320000,95.370003,92.919998,95.160004,89.243240,22531300
2018-05-07,95.169998,96.709999,95.099998,96.220001,90.237335,24242000
2018-05-08,95.849998,96.160004,95.059998,95.809998,89.852814,23484600
2018-05-09,96.010002,96.970001,95.050003,96.940002,90.912560,27327400
2018-05-10,97.459999,97.949997,97.050003,97.910004,91.822243,22388100
2018-05-11,97.800003,97.870003,97.040001,97.699997,91.625290,16778300
2018-05-14,97.919998,98.690002,97.309998,98.029999,91.934784,19454100
2018-05-15,97.239998,97.849998,96.339996,97.320000,91.268929,24594000
2018-05-16,97.360001,97.400002,96.620003,97.150002,91.504417,17384700
2018-05-17,96.760002,97.540001,95.830002,96.180000,90.590775,17246700
2018-05-18,96.010002,96.930000,96.010002,96.360001,90.760307,17865800
2018-05-21,97.000000,98.010002,96.800003,97.599998,91.928253,19422500
2018-05-22,97.680000,98.169998,97.199997,97.500000,91.834045,15441200
2018-05-23,96.709999,98.730003,96.320000,98.660004,92.926651,21251200
2018-05-24,98.730003,98.940002,96.809998,98.309998,92.597000,26649300
2018-05-25,98.300003,98.980003,97.860001,98.360001,92.644089,18363900
2018-05-29,97.839996,98.879997,97.230003,98.010002,92.314430,28671000
2018-05-30,98.309998,99.250000,97.910004,98.949997,93.199783,22158500
2018-05-31,99.290001,99.989998,98.610001,98.839996,93.096199,34140900
2018-06-01,99.279999,100.860001,99.169998,100.790001,94.932892,28655600
2018-06-04,101.260002,101.860001,100.849998,101.669998,95.761757,27281600
2018-06-05,102.000000,102.330002,101.529999,102.190002,96.251549,23514400
2018-06-06,102.480003,102.599998,101.900002,102.489998,96.534088,21122900
2018-06-07,102.650002,102.690002,100.379997,100.879997,95.017639,28232200
2018-06-08,101.089996,101.949997,100.540001,101.629997,95.724052,22165100
2018-06-11,101.010002,101.589996,100.669998,101.050003,95.177757,23490900
2018-06-12,101.099998,101.449997,100.750000,101.309998,95.422668,18325200
2018-06-13,101.720001,102.010002,100.559998,100.849998,94.989365,29492900
2018-06-14,101.650002,102.029999,101.000000,101.419998,95.526260,25691800
2018-06-15,101.510002,101.529999,100.070000,100.129997,94.311249,65738600
2018-06-18,100.010002,101.110001,99.419998,100.860001,94.998802,23586000
2018-06-19,99.650002,101.000000,99.500000,100.860001,94.998802,28653100
2018-06-20,101.370003,102.519997,101.120003,101.870003,95.950127,26180800
2018-06-21,102.080002,102.459999,100.879997,101.139999,95.262535,23198200
2018-06-22,100.410004,100.769997,99.629997,100.410004,94.574959,38923100
2018-06-25,100.000000,100.110001,97.300003,98.389999,92.672340,35433300
2018-06-26,98.820000,100.080002,98.750000,99.080002,93.322266,26897200
2018-06-27,99.580002,100.019997,97.400002,97.540001,91.871735,31298400
2018-06-28,97.379997,99.110001,97.260002,98.629997,92.898407,26650700
2018-06-29,98.930000,99.910004,98.330002,98.610001,92.879562,28053200
2018-07-02,98.099998,100.059998,98.000000,100.010002,94.198196,19564500
2018-07-03,100.480003,100.629997,98.940002,99.050003,93.293983,14670300
2018-07-05,99.500000,99.919998,99.029999,99.760002,93.962723,18977400
2018-07-06,99.889999,101.430000,99.669998,101.160004,95.281403,19234600
2018-07-09,101.650002,102.250000,101.250000,101.849998,95.931259,18212000
2018-07-10,102.000000,102.510002,101.860001,102.120003,96.185585,19293100
2018-07-11,101.150002,102.339996,101.099998,101.980003,96.053719,19644600
2018-07-12,102.769997,104.410004,102.730003,104.190002,98.135292,24335900
2018-07-13,104.370003,105.599998,104.089996,105.430000,99.303238,24635200
2018-07-16,105.400002,105.820000,104.519997,104.910004,98.813446,21786900
2018-07-17,104.610001,106.500000,104.320000,105.949997,99.793007,25901700
2018-07-18,105.940002,106.050003,104.720001,105.120003,99.011253,29493900
2018-07-19,104.930000,105.309998,103.889999,104.400002,98.333076,40171600
2018-07-20,108.080002,108.199997,106.080002,106.269997,100.094421,56004000
2018-07-23,106.300003,108.139999,106.129997,107.970001,101.695641,29707000
2018-07-24,108.570000,108.820000,107.260002,107.660004,101.403633,26316600
2018-07-25,107.959999,111.150002,107.599998,110.830002,104.389404,30702100
2018-07-26,110.739998,111.000000,109.500000,109.620003,103.249748,31372100
2018-07-27,110.180000,110.180000,106.139999,107.680000,101.422470,37005300
2018-07-30,107.190002,107.529999,104.760002,105.370003,99.246742,34668300
2018-07-31,106.489998,106.720001,105.379997,106.080002,99.915482,27655200
2018-08-01,106.029999,106.449997,105.419998,106.279999,100.103821,23628700
2018-08-02,105.400002,108.089996,104.839996,107.570000,101.318878,26104300
2018-08-03,107.800003,108.050003,106.820000,108.040001,101.761566,18659600
2018-08-06,108.120003,108.419998,107.559998,108.129997,101.846306,20265900
2018-08-07,108.559998,109.099998,108.169998,108.879997,102.552750,16080200
2018-08-08,109.330002,109.750000,108.760002,109.489998,103.127312,15487500
2018-08-09,109.709999,110.160004,109.599998,109.669998,103.296837,13677200
2018-08-10,109.419998,109.690002,108.379997,109.000000,102.665771,18183700
2018-08-13,109.239998,109.580002,108.099998,108.209999,101.921684,18472500
2018-08-14,108.559998,109.750000,108.040001,109.559998,103.193237,16788300
2018-08-15,108.489998,108.989998,106.820000,107.660004,101.793869,29982800
2018-08-16,108.300003,108.860001,107.300003,107.639999,101.774963,21384300
2018-08-17,107.360001,107.900002,106.690002,107.580002,101.718239,18061500
2018-08-20,107.510002,107.900002,106.480003,106.870003,101.046928,17914200
2018-08-21,106.919998,107.349998,105.849998,105.980003,100.205406,22881900
2018-08-22,105.849998,107.339996,105.779999,107.059998,101.226563,18000600
2018-08-23,107.150002,108.180000,106.870003,107.559998,101.699303,18167700
2018-08-24,107.669998,108.559998,107.559998,108.400002,102.493538,17234000
2018-08-27,109.269997,109.639999,108.510002,109.599998,103.628181,19662300
2018-08-28,109.940002,110.500000,109.790001,110.260002,104.252205,19151500
2018-08-29,110.449997,112.029999,110.269997,112.019997,105.916298,20818000
2018-08-30,111.669998,112.610001,111.440002,111.949997,105.850128,22798700
2018-08-31,111.690002,112.779999,111.519997,112.330002,106.209419,23222700
2018-09-04,110.849998,111.959999,110.220001,111.709999,105.623207,22634600
2018-09-05,111.010002,111.419998,108.099998,108.489998,102.578644,32872400
2018-09-06,108.250000,108.989998,107.510002,108.739998,102.815025,23477600
2018-09-07,108.230003,108.720001,107.230003,108.209999,102.313896,22498600
2018-09-10,108.839996,109.639999,108.360001,109.379997,103.420151,20727900
2018-09-11,108.900002,111.589996,108.889999,111.239998,105.178795,24301800
2018-09-12,111.430000,111.849998,110.510002,111.709999,105.623207,18891100
2018-09-13,112.120003,113.730003,112.120003,112.910004,106.757828,26055600
2018-09-14,113.360001,113.730003,112.440002,113.370003,107.192741,19122300
2018-09-17,113.690002,113.699997,111.860001,112.139999,106.029762,20736500
2018-09-18,112.190002,113.699997,111.720001,113.209999,107.041481,22170900
2018-09-19,113.050003,113.320000,111.040001,111.699997,105.613739,21728400
2018-09-20,112.279999,113.800003,111.930000,113.570000,107.381851,23714500
2018-09-21,114.000000,115.290001,113.510002,114.260002,108.034271,71229700
2018-09-24,113.029999,114.900002,112.220001,114.669998,108.421906,27334500
2018-09-25,114.800003,115.099998,113.750000,114.449997,108.213905,22668000
2018-09-26,114.470001,115.059998,113.739998,113.980003,107.769531,19352000
2018-09-27,114.779999,114.910004,114.199997,114.410004,108.176079,19091300
2018-09-28,114.190002,114.570000,113.680000,114.370003,108.138260,21647800
2018-10-01,114.750000,115.680000,114.730003,115.610001,109.310707,18883100
2018-10-02,115.300003,115.839996,114.440002,115.150002,108.875740,20787200
2018-10-03,115.419998,116.180000,114.930000,115.169998,108.894669,16648000
2018-10-04,114.610001,114.760002,111.629997,112.790001,106.644341,34821700
2018-10-05,112.629997,113.169998,110.639999,112.129997,106.020309,29068900
2018-10-08,111.660004,112.029999,109.339996,110.849998,104.810043,29640600
2018-10-09,111.139999,113.080002,110.800003,112.260002,106.143250,26198600
2018-10-10,111.239998,111.500000,105.790001,106.160004,100.375595,61376300
2018-10-11,105.349998,108.930000,104.199997,105.910004,100.139229,63904300
2018-10-12,109.010002,111.239998,107.120003,109.570000,103.599800,47742100
2018-10-15,108.910004,109.480003,106.949997,107.599998,101.737129,32068100
2018-10-16,109.540001,111.410004,108.949997,111.000000,104.951889,31610200
2018-10-17,111.680000,111.809998,109.550003,110.709999,104.677696,26548200
2018-10-18,110.099998,110.529999,107.830002,108.500000,102.588104,32506200
2018-10-19,108.930000,110.860001,108.209999,108.660004,102.739380,32785500
2018-10-22,109.320000,110.540001,108.239998,109.629997,103.656532,26545600
2018-10-23,107.769997,108.970001,105.110001,108.099998,102.209900,43770400
2018-10-24,108.410004,108.489998,101.589996,102.320000,96.744820,63897800
2018-10-25,106.550003,109.269997,106.150002,108.300003,102.399010,61646800
2018-10-26,105.690002,108.750000,104.760002,106.959999,101.132011,55523100
2018-10-29,108.110001,108.699997,101.629997,103.849998,98.191483,55162000
2018-10-30,103.660004,104.379997,100.110001,103.730003,98.078018,65350900
2018-10-31,105.440002,108.139999,105.389999,106.809998,100.990173,51062400
2018-11-01,107.050003,107.320000,105.529999,105.919998,100.148682,33384200
2018-11-02,106.480003,107.320000,104.980003,106.160004,100.375595,37680200
2018-11-05,106.370003,107.739998,105.900002,107.510002,101.652039,27922100
2018-11-06,107.379997,108.839996,106.279999,107.720001,101.850616,24340200
2018-11-07,109.440002,112.239998,109.400002,111.959999,105.859589,37901700
2018-11-08,111.800003,112.209999,110.910004,111.750000,105.661034,25644100
2018-11-09,110.849998,111.449997,108.760002,109.570000,103.599800,32039200
2018-11-12,109.419998,109.959999,106.099998,106.870003,101.046928,33621800
2018-11-13,107.550003,108.739998,106.639999,106.940002,101.113098,35374600
2018-11-14,108.099998,108.260002,104.470001,104.970001,99.679222,39495100
2018-11-15,104.989998,107.800003,103.910004,107.279999,101.872772,38505200
2018-11-16,107.080002,108.879997,106.800003,108.290001,102.831879,33502100
2018-11-19,108.269997,108.559998,103.550003,104.620003,99.346848,44773900
2018-11-20,101.800003,102.970001,99.349998,101.709999,96.583534,64052500
2018-11-21,103.599998,104.430000,102.239998,103.110001,97.912964,28130600
2018-11-23,102.169998,103.809998,102.000000,103.070000,97.875000,13823100
2018-11-26,104.790001,106.629997,104.580002,106.470001,101.103622,32336200
2018-11-27,106.269997,107.330002,105.360001,107.139999,101.739845,29124500
2018-11-28,107.889999,111.330002,107.860001,111.120003,105.519241,46788500
2018-11-29,110.330002,111.120003,109.029999,110.190002,104.636108,28123200
2018-11-30,110.699997,110.970001,109.360001,110.889999,105.300835,33665600
2018-12-03,113.000000,113.419998,110.730003,112.089996,106.440346,34732800
2018-12-04,111.940002,112.639999,108.209999,108.519997,103.050278,45197000
2018-12-06,105.820000,109.239998,105.000000,109.190002,103.686508,49107400
2018-12-07,108.379997,109.449997,104.300003,104.820000,99.536766,45044900
2018-12-10,104.800003,107.980003,103.889999,107.589996,102.167168,40801500
2018-12-11,109.800003,110.949997,107.440002,108.589996,103.116753,42381900
2018-12-12,110.889999,111.269997,109.040001,109.080002,103.582062,36183000
2018-12-13,109.580002,110.870003,108.629997,109.449997,103.933411,31333400
2018-12-14,108.250000,109.260002,105.500000,106.029999,100.685791,47043100
2018-12-17,105.410004,105.800003,101.709999,102.889999,97.704041,56957300
2018-12-18,103.750000,104.510002,102.519997,103.970001,98.729614,49319200
2018-12-19,103.650002,106.879997,101.349998,103.690002,98.463730,68198200
2018-12-20,103.050003,104.309998,98.779999,101.510002,96.393608,70334200
2018-12-21,101.629997,103.000000,97.459999,98.230003,93.278938,111242100
2018-12-24,97.680000,97.970001,93.980003,94.129997,89.385582,43935200
2018-12-26,95.139999,100.690002,93.959999,100.559998,95.491501,51634800
2018-12-27,99.300003,101.190002,96.400002,101.180000,96.080246,49498500
2018-12-28,102.089996,102.410004,99.519997,100.389999,95.330070,38196300
