Date,Open,High,Low,Close,Adj Close,Volume
2018-04-16,46.029999,46.389999,45.599998,46.049999,41.930214,11639000
2018-04-17,46.410000,46.930000,46.389999,46.660000,42.485645,10762700
2018-04-18,46.680000,47.290001,46.680000,47.080002,42.868069,11312900
2018-04-19,46.990002,47.110001,46.700001,46.820000,42.631325,8563200
2018-04-20,46.470001,46.619999,45.980000,46.230000,42.094112,15675600
2018-04-23,46.380001,46.470001,45.720001,45.799999,41.702583,14904400
2018-04-24,45.930000,46.369999,45.279999,45.529999,41.456734,13357000
2018-04-25,45.419998,45.840000,45.049999,45.750000,41.657055,12637500
2018-04-26,46.090000,46.209999,45.900002,45.959999,41.848278,12175800
2018-04-27,46.119999,46.119999,45.470001,45.529999,41.456734,14420800
2018-04-30,45.660000,46.020000,45.560001,45.669998,41.584213,13896600
2018-05-01,45.389999,45.950001,45.389999,45.950001,41.839165,8838000
2018-05-02,45.889999,46.080002,45.470001,45.509998,41.438530,10715200
2018-05-03,45.360001,45.389999,44.490002,45.060001,41.028782,15370200
2018-05-04,44.930000,45.919998,44.799999,45.709999,41.620636,10571800
2018-05-07,45.939999,46.240002,45.779999,46.070000,41.948433,9006000
2018-05-08,45.880001,45.990002,45.549999,45.939999,41.830063,9830600
2018-05-09,46.230000,46.680000,45.980000,46.580002,42.412796,11822400
2018-05-10,46.799999,47.099998,46.610001,46.930000,42.731487,10974200
2018-05-11,47.110001,47.150002,46.639999,46.820000,42.631325,9498100
2018-05-14,46.810001,47.259998,46.689999,46.820000,42.631325,9689500
2018-05-15,46.509998,46.820000,46.250000,46.810001,42.622227,11304900
2018-05-16,46.930000,46.930000,46.450001,46.730000,42.549389,9874200
2018-05-17,46.689999,47.060001,46.419998,46.540001,42.376385,10162300
2018-05-18,46.689999,46.790001,46.240002,46.320000,42.176056,13517300
2018-05-21,46.529999,47.290001,46.490002,47.209999,42.986431,13416300
2018-05-22,47.240002,47.540001,46.310001,46.369999,42.221588,18505100
2018-05-23,46.080002,46.970001,46.020000,46.900002,42.704178,9204400
2018-05-24,46.660000,46.939999,46.139999,46.459999,42.303535,12497700
2018-05-25,46.490002,47.169998,46.480000,47.000000,42.795227,11354300
2018-05-29,46.549999,46.799999,46.040001,46.259998,42.121422,12427800
2018-05-30,46.630001,47.230000,46.430000,47.049999,42.840744,11906500
2018-05-31,46.930000,47.169998,46.709999,46.720001,42.540283,13062400
2018-06-01,47.080002,47.360001,46.900002,47.349998,43.113914,10863200
2018-06-04,47.480000,47.570000,47.230000,47.320000,43.086594,12178400
2018-06-05,47.330002,47.419998,46.810001,47.130001,42.913589,13430900
2018-06-06,47.419998,47.810001,47.099998,47.750000,43.478138,13299100
2018-06-07,47.930000,48.029999,47.419998,47.680000,43.414394,13714100
2018-06-08,47.410000,48.380001,47.410000,48.180000,43.869659,14515400
2018-06-11,48.150002,48.389999,47.970001,48.189999,43.878765,12521100
2018-06-12,48.209999,48.590000,48.160000,48.450001,44.115501,14713600
2018-06-13,48.110001,48.669998,48.090000,48.270000,43.951611,18053300
2018-06-14,47.009998,47.020000,45.660000,45.900002,41.793640,37001300
2018-06-15,45.869999,46.490002,45.189999,46.279999,42.139641,28120400
2018-06-18,45.820000,46.599998,45.459999,46.520000,42.358173,21474100
2018-06-19,45.840000,46.410000,45.770000,46.270000,42.130539,22764900
2018-06-20,43.509998,44.790001,42.570000,42.820000,38.989197,59129000
2018-06-21,43.180000,43.840000,42.980000,43.099998,39.244133,32635100
2018-06-22,43.200001,44.299999,43.160000,44.099998,40.154663,29735100
2018-06-25,43.570000,44.470001,43.490002,44.279999,40.318565,24640500
2018-06-26,44.459999,44.849998,44.369999,44.410000,40.436935,20717500
2018-06-27,44.570000,44.740002,43.439999,43.450001,39.562836,26360100
2018-06-28,43.509998,44.020000,43.360001,43.840000,39.917927,20918400
2018-06-29,44.040001,44.529999,43.750000,44.060001,40.118252,22144900
2018-07-02,43.959999,44.970001,43.770000,44.950001,40.928627,20655500
2018-07-03,44.990002,44.990002,44.520000,44.720001,40.719208,16783300
2018-07-05,45.150002,45.470001,44.990002,45.410000,41.347473,21916200
2018-07-06,45.459999,46.189999,45.270000,46.000000,41.884686,20764300
2018-07-09,46.130001,46.790001,46.060001,46.730000,42.549389,25125700
2018-07-10,46.830002,47.360001,46.680000,46.990002,42.786121,27422000
2018-07-11,46.820000,47.759998,46.709999,47.639999,43.377972,22802600
2018-07-12,47.790001,48.200001,47.750000,48.150002,43.842346,24857900
2018-07-13,47.970001,48.810001,47.830002,48.630001,44.279411,25771400
2018-07-16,48.619999,48.619999,47.950001,48.459999,44.297688,22949600
2018-07-17,48.290001,48.990002,48.150002,48.900002,44.699886,18823100
2018-07-18,48.790001,49.000000,48.400002,48.639999,44.462223,19234700
2018-07-19,48.400002,48.720001,48.209999,48.439999,44.279408,16656500
2018-07-20,48.490002,48.709999,48.360001,48.520000,44.352528,17232900
2018-07-23,48.619999,48.669998,48.049999,48.669998,44.489647,17990200
2018-07-24,48.750000,49.099998,48.560001,48.669998,44.489647,19885500
2018-07-25,48.520000,48.970001,48.500000,48.950001,44.745594,16354900
2018-07-26,48.849998,49.169998,48.759998,48.869999,44.672474,15229900
2018-07-27,48.990002,49.119999,48.380001,48.630001,44.453087,14856100
2018-07-30,48.580002,48.580002,47.459999,47.730000,43.630383,20167300
2018-07-31,47.900002,48.080002,47.389999,47.680000,43.584682,18808100
2018-08-01,47.910000,48.220001,47.150002,47.349998,43.283028,22933600
2018-08-02,47.040001,48.070000,46.630001,47.900002,43.785782,14227400
2018-08-03,47.919998,48.480000,47.900002,48.470001,44.306820,14295800
2018-08-06,48.290001,48.759998,48.220001,48.669998,44.489647,13529300
2018-08-07,48.939999,48.950001,48.470001,48.480000,44.315964,11608000
2018-08-08,48.419998,48.619999,48.259998,48.389999,44.233696,10849400
2018-08-09,48.270000,48.709999,48.270000,48.540001,44.370808,14708000
2018-08-10,48.369999,48.720001,48.230000,48.320000,44.169708,10502200
2018-08-13,48.340000,48.590000,47.970001,48.009998,43.886333,12152100
2018-08-14,48.119999,48.349998,47.939999,48.230000,44.087429,11513700
2018-08-15,48.099998,48.259998,47.529999,47.840000,43.730930,14091000
2018-08-16,48.139999,48.450001,48.040001,48.099998,43.968609,11874300
2018-08-17,48.209999,48.500000,47.990002,48.360001,44.206268,11412000
2018-08-20,48.400002,48.599998,48.259998,48.419998,44.261116,11936700
2018-08-21,48.580002,48.639999,48.369999,48.410000,44.251980,10187600
2018-08-22,48.340000,48.910000,48.240002,48.799999,44.608479,11639400
2018-08-23,48.799999,49.340000,48.680000,48.959999,44.754742,11026700
2018-08-24,49.000000,49.389999,48.970001,49.259998,45.028965,14011700
2018-08-27,49.410000,49.700001,49.290001,49.330002,45.092964,12253300
2018-08-28,49.389999,49.430000,48.599998,48.639999,44.462223,15475700
2018-08-29,48.639999,49.099998,48.639999,48.889999,44.690754,17307700
2018-08-30,48.889999,48.889999,48.310001,48.380001,44.224560,15154900
2018-08-31,48.380001,48.630001,48.349998,48.580002,44.407379,17844100
2018-09-04,48.360001,48.830002,48.160000,48.580002,44.407379,17289000
2018-09-05,48.410000,48.490002,47.790001,48.040001,43.913761,16437700
2018-09-06,47.950001,48.220001,47.520000,47.709999,43.612099,18456100
2018-09-07,47.459999,47.990002,47.330002,47.810001,43.703518,20513900
2018-09-10,48.000000,49.049999,48.000000,48.860001,44.663330,20390600
2018-09-11,48.520000,49.049999,48.520000,48.919998,44.718174,14877200
2018-09-12,48.750000,49.470001,48.619999,49.340000,45.102093,17058700
2018-09-13,49.279999,49.750000,48.880001,48.959999,44.754742,22124400
2018-09-14,48.939999,49.450001,48.939999,49.250000,45.019825,20066100
2018-09-17,49.310001,49.939999,49.110001,49.180000,44.955841,29225000
2018-09-18,47.509998,49.540001,47.360001,49.029999,44.818726,33451100
2018-09-19,48.919998,49.540001,48.660000,49.430000,45.184361,20904800
2018-09-20,49.660000,51.080002,49.560001,50.430000,46.098484,26973500
2018-09-21,50.830002,51.119999,50.349998,51.099998,46.710930,50751900
2018-09-24,50.810001,51.599998,50.709999,51.240002,46.838909,23906100
2018-09-25,51.389999,51.930000,50.970001,51.720001,47.277672,18665800
2018-09-26,51.750000,52.110001,51.560001,51.630001,47.195412,18131000
2018-09-27,51.560001,52.020000,51.330002,51.689999,47.250248,17993500
2018-09-28,51.540001,52.009998,51.490002,51.560001,47.131424,16234200
2018-10-01,51.220001,51.990002,51.139999,51.799999,47.350800,19217800
2018-10-02,51.650002,51.799999,50.130001,50.230000,45.915661,22406800
2018-10-03,49.590000,50.099998,49.590000,49.750000,45.476879,21207600
2018-10-04,49.680000,49.779999,49.169998,49.470001,45.220936,19034000
2018-10-05,49.419998,49.770000,49.119999,49.349998,45.111244,16900200
2018-10-08,49.270000,49.639999,48.900002,49.360001,45.120384,16295800
2018-10-09,49.110001,49.400002,48.830002,48.869999,44.672474,19009800
2018-10-10,48.810001,48.980000,47.369999,47.400002,43.328732,20885400
2018-10-11,47.330002,47.889999,46.490002,46.779999,42.761986,26387600
2018-10-12,47.400002,47.750000,46.660000,47.380001,43.310448,23152800
2018-10-15,46.959999,47.619999,46.869999,47.119999,43.246204,15693400
2018-10-16,47.570000,48.419998,47.470001,48.230000,44.264938,13600200
2018-10-17,47.430000,48.240002,47.430000,47.860001,43.925354,15071100
2018-10-18,47.570000,48.139999,47.130001,47.380001,43.484825,15084800
2018-10-19,47.500000,48.240002,47.349998,47.590000,43.677555,17768400
2018-10-22,47.849998,48.490002,47.709999,47.939999,43.998787,16480200
2018-10-23,47.160000,48.320000,47.119999,47.990002,44.044678,18921500
2018-10-24,47.880001,48.299999,46.700001,46.759998,42.915791,20028200
2018-10-25,47.419998,48.290001,47.279999,47.959999,44.017147,19349300
2018-10-26,47.240002,48.070000,46.709999,47.320000,43.429760,23088700
2018-10-29,47.810001,48.090000,46.340000,47.020000,43.154419,19248700
2018-10-30,47.080002,48.619999,46.919998,48.570000,44.576992,24438200
2018-10-31,49.049999,49.450001,48.590000,48.840000,44.824795,21082900
2018-11-01,48.959999,49.240002,48.340000,48.590000,44.595356,17764900
2018-11-02,48.930000,49.020000,48.240002,48.830002,44.815628,17289300
2018-11-05,49.000000,49.130001,48.500000,49.020000,44.989990,13125800
2018-11-06,49.099998,49.470001,48.830002,49.250000,45.201092,12362700
2018-11-07,49.580002,50.500000,49.470001,50.259998,46.128059,14329800
2018-11-08,50.220001,50.500000,50.070000,50.430000,46.284092,11966600
2018-11-09,50.419998,50.820000,50.310001,50.610001,46.449276,15316100
2018-11-12,50.169998,50.380001,49.110001,49.220001,45.173553,14374400
2018-11-13,49.470001,50.000000,49.240002,49.509998,45.439705,13550600
2018-11-14,49.970001,49.970001,48.740002,48.840000,44.824795,16094000
2018-11-15,50.040001,50.689999,49.049999,50.630001,46.467640,24922800
2018-11-16,50.529999,51.450001,50.419998,51.169998,46.963249,20929600
2018-11-19,51.049999,51.099998,49.400002,49.549999,45.476429,19520500
2018-11-20,48.669998,49.070000,47.959999,48.330002,44.356728,19389600
2018-11-21,48.759998,49.180000,48.529999,48.619999,44.622898,13859500
2018-11-23,48.040001,49.119999,48.040001,48.700001,44.696304,7807300
2018-11-26,49.160000,49.160000,48.099998,48.259998,44.292480,21603800
2018-11-27,47.919998,47.980000,46.790001,47.439999,43.539898,28054600
2018-11-28,47.730000,48.250000,47.369999,48.189999,44.228230,29352900
2018-11-29,48.380001,48.380001,47.439999,47.900002,43.962078,17052100
2018-11-30,48.090000,48.840000,47.709999,48.759998,44.751377,22884500
2018-12-03,49.439999,50.119999,49.209999,49.830002,45.733406,21966600
2018-12-04,49.520000,50.220001,48.709999,48.750000,44.742199,24643500
2018-12-06,47.750000,47.770000,45.650002,46.680000,42.842377,39877000
2018-12-07,46.759998,47.040001,45.810001,46.000000,42.218281,23978000
2018-12-10,46.009998,47.080002,45.340000,46.669998,42.833195,26375500
2018-12-11,46.980000,47.130001,46.060001,46.459999,42.640457,22680200
2018-12-12,47.110001,48.110001,47.009998,47.320000,43.429760,21404000
2018-12-13,47.480000,47.549999,46.750000,47.230000,43.347157,23295400
2018-12-14,46.779999,47.029999,46.410000,46.599998,42.768944,21434300
2018-12-17,46.419998,47.230000,45.529999,45.730000,41.970474,30441100
2018-12-18,48.099998,48.340000,45.439999,45.849998,42.080601,42855600
2018-12-19,46.060001,47.439999,45.750000,46.450001,42.631283,34397300
2018-12-20,46.049999,46.950001,45.480000,46.240002,42.438541,35165200
2018-12-21,46.080002,46.209999,43.860001,44.000000,40.382698,58768400
2018-12-24,43.770000,43.820000,42.680000,42.689999,39.180393,17230400
2018-12-26,43.000000,44.610001,42.400002,44.590000,40.924198,21428900
2018-12-27,43.950001,45.090000,43.459999,44.970001,41.272957,19048700
2018-12-28,45.139999,45.770000,44.740002,44.820000,41.135284,39141200
